374.953,202.669,760,428
133080855243955348,587.661,587.705,-0.368368,0.306619,-0.877662,1.3003,-0.0157727,0.941851,0.335665,0.0376989,0.929548,0.137492,-0.342111,-0.188755,0,0,0,1
133080855244288548,587.661,587.705,-0.376992,0.305473,-0.874394,1.32482,-0.0185095,0.941376,0.336854,0.0393161,0.926033,0.143176,-0.349236,-0.172955,0,0,0,1
133080855244621749,587.661,587.705,-0.385321,0.308956,-0.869526,1.34857,-0.0212697,0.939063,0.34309,0.0421231,0.922539,0.150695,-0.355269,-0.157842,0,0,0,1
133080855244954948,587.661,587.705,-0.395526,0.311411,-0.864051,1.37144,-0.0259377,0.936603,0.349433,0.0460058,0.91809,0.160622,-0.362373,-0.143688,0,0,0,1
133080855245288148,587.661,587.705,-0.407346,0.307834,-0.859831,1.39296,-0.0296068,0.936536,0.349323,0.0512218,0.912795,0.167753,-0.37238,-0.13038,0,0,0,1
133080855249952946,587.661,587.705,-0.61686,0.25332,-0.745195,1.69971,-0.00479661,0.945564,0.325404,0.0345491,0.78706,0.204303,-0.582065,0.0558321,0,0,0,1
133080855250286146,587.661,587.705,-0.627001,0.248046,-0.738475,1.72899,-0.00483413,0.946697,0.322092,0.0343449,0.779005,0.205522,-0.592381,0.0667569,0,0,0,1
133080855250619346,587.661,587.705,-0.639324,0.241636,-0.729986,1.76017,-0.00681464,0.947524,0.319614,0.0360331,0.768909,0.209312,-0.604128,0.0804384,0,0,0,1
133080855250952546,587.661,587.705,-0.653119,0.23616,-0.719491,1.79032,-0.00714274,0.948165,0.317704,0.0406482,0.757224,0.212637,-0.617577,0.0949152,0,0,0,1
133080855251285745,587.661,587.705,-0.667185,0.231365,-0.70805,1.8193,-0.0078534,0.948304,0.317272,0.0465921,0.744852,0.21724,-0.630876,0.109996,0,0,0,1
133080855251618945,587.661,587.705,-0.682594,0.223636,-0.69574,1.85138,-0.0106733,0.948874,0.315476,0.0536402,0.730721,0.222768,-0.645309,0.100803,0,0,0,1
133080855253951344,587.661,587.705,-0.746113,0.187787,-0.638793,2.02595,-0.0172467,0.953632,0.300485,0.0855003,0.665599,0.235213,-0.708277,0.222952,0,0,0,1
133080855254284544,587.661,587.705,-0.752291,0.184209,-0.632558,2.04731,-0.0191581,0.953596,0.300485,0.0826833,0.658555,0.238171,-0.713852,0.243311,0,0,0,1
133080855254617744,587.661,587.705,-0.756902,0.18148,-0.627829,2.06814,-0.0191266,0.954109,0.298854,0.0789363,0.653252,0.238211,-0.718694,0.264206,0,0,0,1
133080855254950944,587.661,587.705,-0.7605,0.178529,-0.624317,2.08833,-0.0196664,0.954689,0.296959,0.0744778,0.649043,0.238115,-0.722529,0.285734,0,0,0,1
133080855255284144,587.661,587.705,-0.7625,0.176764,-0.622376,2.10793,-0.0196933,0.955169,0.295411,0.0697592,0.646692,0.237507,-0.724834,0.307772,0,0,0,1
133080855259615742,587.661,587.705,-0.732858,0.199556,-0.650463,2.34992,0.00625856,0.957959,0.286842,0.0943473,0.680357,0.206143,-0.703295,0.595277,0,0,0,1
133080855259948941,587.661,587.705,-0.734379,0.200884,-0.648334,2.36944,0.00856806,0.957868,0.287088,0.090962,0.678688,0.205276,-0.705158,0.614885,0,0,0,1
133080855260282141,587.661,587.705,-0.736951,0.200073,-0.645661,2.38989,0.0103826,0.958431,0.285142,0.0859199,0.67587,0.203432,-0.708392,0.634654,0,0,0,1
133080855260615341,587.661,587.705,-0.740331,0.199155,-0.642068,2.41098,0.0126683,0.959074,0.282876,0.0795926,0.672127,0.201288,-0.712554,0.65517,0,0,0,1
133080855260948541,587.661,587.705,-0.743807,0.199073,-0.638064,2.43429,0.015883,0.959613,0.280881,0.07237,0.668209,0.198787,-0.716927,0.674946,0,0,0,1
133080855261281741,587.661,587.705,-0.746416,0.199119,-0.634995,2.45815,0.0199387,0.960452,0.277738,0.0656745,0.665184,0.194647,-0.720865,0.696921,0,0,0,1
133080855261614941,587.661,587.705,-0.748481,0.197275,-0.633137,2.48361,0.0220972,0.961619,0.273502,0.059816,0.662791,0.190721,-0.724111,0.719562,0,0,0,1
133080855263947340,587.661,587.705,-0.775758,0.183703,-0.603703,2.67093,0.0162195,0.962178,0.271944,0.0819078,0.630826,0.201171,-0.749395,0.889078,0,0,0,1
133080855264280539,587.661,587.705,-0.780257,0.177103,-0.599865,2.69179,0.0127406,0.963376,0.267855,0.0891026,0.625333,0.201353,-0.753936,0.91376,0,0,0,1
133080855264613739,587.661,587.705,-0.784371,0.170889,-0.596291,2.71186,0.00830398,0.96411,0.265378,0.0949016,0.62024,0.203203,-0.757638,0.938354,0,0,0,1
133080855264946939,587.661,587.705,-0.787476,0.166983,-0.593297,2.73102,0.00511777,0.96434,0.264621,0.0987539,0.616327,0.205346,-0.760249,0.963243,0,0,0,1
133080855265280138,587.661,587.705,-0.790022,0.163222,-0.590955,2.74983,0.00228938,0.964689,0.263387,0.100408,0.613077,0.206729,-0.762498,0.988608,0,0,0,1
133080855265613338,587.661,587.705,-0.792135,0.159032,-0.589266,2.77332,-0.00104468,0.965105,0.261869,0.101062,0.610348,0.208051,-0.764326,1.01718,0,0,0,1
133080855267945737,587.661,587.705,-0.79363,0.1419,-0.591624,2.91239,-0.0229971,0.96473,0.262239,0.0609515,0.607968,0.221727,-0.762375,1.23501,0,0,0,1
133080855268278937,587.661,587.705,-0.789617,0.145518,-0.596098,2.93097,-0.021115,0.964455,0.26341,0.0598766,0.613239,0.22058,-0.758476,1.26935,0,0,0,1
133080855268612137,587.661,587.705,-0.784596,0.149286,-0.601769,2.94938,-0.020584,0.963774,0.26593,0.062111,0.619668,0.221036,-0.7531,1.303,0,0,0,1
133080855268945337,587.661,587.705,-0.780026,0.151833,-0.60705,2.9671,-0.0213194,0.963105,0.268283,0.0668187,0.625386,0.22221,-0.74801,1.33576,0,0,0,1
133080855269278536,587.661,587.705,-0.776568,0.152008,-0.611423,2.98595,-0.0230893,0.962941,0.268726,0.0735116,0.629612,0.222802,-0.744279,1.36748,0,0,0,1
133080855269611736,587.661,587.705,-0.774803,0.150328,-0.614073,3.00377,-0.0274335,0.96241,0.270218,0.0797054,0.63161,0.226212,-0.741553,1.39612,0,0,0,1
133080855269944936,587.661,587.705,-0.772848,0.150928,-0.616385,3.02288,-0.0313459,0.961042,0.274624,0.0868235,0.633819,0.231564,-0.738008,1.42483,0,0,0,1
133080855270278136,587.661,587.705,-0.771472,0.153455,-0.617484,3.04267,-0.0326412,0.959658,0.279273,0.0930976,0.635428,0.235608,-0.73534,1.45262,0,0,0,1
133080855271610935,587.661,587.705,-0.774803,0.171211,-0.60858,3.12284,-0.0187355,0.955992,0.292801,0.0876182,0.631927,0.238266,-0.737497,1.56107,0,0,0,1
133080855271944135,587.661,587.705,-0.778122,0.173623,-0.603642,3.14413,-0.0137874,0.956086,0.292767,0.0792652,0.627964,0.236132,-0.741557,1.58955,0,0,0,1
133080855272277335,587.661,587.705,-0.783056,0.173477,-0.59727,3.16673,-0.00881303,0.957123,0.289552,0.0697594,0.621891,0.232,-0.747951,1.61889,0,0,0,1
133080855272610535,587.661,587.705,-0.787118,0.176206,-0.5911,3.19049,-0.00154495,0.957761,0.287566,0.0595525,0.616802,0.227262,-0.753599,1.64823,0,0,0,1
133080855272943735,587.661,587.705,-0.789571,0.182025,-0.586044,3.21551,0.00663684,0.957474,0.28845,0.0500546,0.613626,0.223863,-0.757201,1.67781,0,0,0,1
133080855273276934,587.661,587.705,-0.792374,0.185887,-0.581026,3.24176,0.0115842,0.956858,0.290329,0.0427516,0.609927,0.22332,-0.760343,1.70814,0,0,0,1
133080855275609333,587.661,587.705,-0.816822,0.174293,-0.549933,3.41647,0.014175,0.959046,0.282901,0.0801136,0.576718,0.223286,-0.78584,1.92387,0,0,0,1
133080855275942533,587.661,587.705,-0.81417,0.170452,-0.555046,3.43616,0.0107382,0.960198,0.279121,0.0881569,0.58053,0.221292,-0.783594,1.95281,0,0,0,1
133080855276275733,587.661,587.705,-0.811148,0.166249,-0.560716,3.45523,0.0059064,0.961027,0.276395,0.0934615,0.584813,0.220886,-0.780517,1.98218,0,0,0,1
133080855276608933,587.661,587.705,-0.809253,0.163627,-0.564215,3.47379,0.00138228,0.960956,0.276703,0.0953959,0.587461,0.223144,-0.777882,2.01185,0,0,0,1
133080855276942132,587.661,587.705,-0.808026,0.16048,-0.566873,3.49218,-0.00394451,0.960692,0.277593,0.0941097,0.589137,0.226539,-0.77563,2.04219,0,0,0,1
133080855277275332,587.661,587.705,-0.806992,0.15594,-0.569604,3.51059,-0.00929549,0.961036,0.276272,0.0902013,0.590492,0.228245,-0.774098,2.07341,0,0,0,1
133080855278608132,587.661,587.705,-0.801731,0.135583,-0.582107,3.58234,-0.0275386,0.964518,0.262584,0.0583167,0.597054,0.226552,-0.769549,2.20744,0,0,0,1
133080855278941331,587.661,587.705,-0.798735,0.133231,-0.58675,3.60044,-0.0322658,0.96429,0.262882,0.0512657,0.600819,0.228905,-0.765913,2.24401,0,0,0,1
133080855279274531,587.661,587.705,-0.796596,0.134828,-0.589287,3.61845,-0.033593,0.963432,0.265844,0.0474749,0.603581,0.231567,-0.762936,2.28159,0,0,0,1
133080855279607731,587.661,587.705,-0.79399,0.135883,-0.592553,3.63728,-0.0351601,0.962806,0.267902,0.0488808,0.606916,0.233546,-0.75968,2.32133,0,0,0,1
133080855279940931,587.661,587.705,-0.791857,0.138283,-0.594848,3.65682,-0.0365167,0.961565,0.272145,0.0543265,0.609617,0.237222,-0.756371,2.36029,0,0,0,1
133080855280274131,587.661,587.705,-0.791417,0.139852,-0.595066,3.67835,-0.0370848,0.960701,0.275104,0.0680221,0.610153,0.239791,-0.755127,2.40784,0,0,0,1
133080855281273730,587.661,587.705,-0.791284,0.148249,-0.593206,3.74459,-0.0263547,0.960992,0.275319,0.097325,0.610881,0.23349,-0.756511,2.51541,0,0,0,1
133080855281606930,587.661,587.705,-0.794311,0.148876,-0.588989,3.76681,-0.0241924,0.960988,0.275532,0.102561,0.607031,0.233107,-0.759722,2.54609,0,0,0,1
133080855281940130,587.661,587.705,-0.798664,0.148651,-0.58313,3.78903,-0.0228219,0.960833,0.276192,0.104593,0.601346,0.233893,-0.763989,2.57665,0,0,0,1
133080855282273329,587.661,587.705,-0.803488,0.150072,-0.576097,3.81068,-0.0194821,0.960559,0.277397,0.103218,0.595003,0.234109,-0.768873,2.605,0,0,0,1
133080855282606529,587.661,587.705,-0.807256,0.153663,-0.569849,3.83321,-0.0135344,0.96044,0.278162,0.0994062,0.590048,0.23226,-0.773241,2.63283,0,0,0,1
133080855283606129,587.661,587.705,-0.82225,0.152809,-0.54823,3.90287,-0.00162487,0.962647,0.270759,0.0730318,0.569126,0.223522,-0.791288,2.7154,0,0,0,1
133080855283939329,587.661,587.705,-0.828055,0.150587,-0.540046,3.92808,0.00077381,0.96356,0.267496,0.0633281,0.560648,0.221083,-0.797997,2.74299,0,0,0,1
133080855284272528,587.661,587.705,-0.834172,0.147113,-0.531523,3.95501,0.00177372,0.964478,0.264163,0.0552828,0.551504,0.219414,-0.8048,2.77041,0,0,0,1
133080855287937726,587.661,587.705,-0.853592,0.144087,-0.500621,4.24125,0.0104601,0.965536,0.260063,0.0982213,0.520839,0.216751,-0.825681,3.06838,0,0,0,1
133080855288270925,587.661,587.705,-0.847706,0.143774,-0.510612,4.26646,0.00755799,0.965746,0.259382,0.0926319,0.530413,0.21602,-0.819756,3.09666,0,0,0,1
133080855288604125,587.661,587.705,-0.839362,0.144883,-0.52391,4.29214,0.00518298,0.965914,0.258813,0.085021,0.54355,0.214523,-0.811503,3.12629,0,0,0,1
133080855288937325,587.661,587.705,-0.830945,0.145635,-0.536957,4.31797,0.00224638,0.966003,0.258527,0.0760294,0.556352,0.213615,-0.803022,3.15713,0,0,0,1
133080855289270525,587.661,587.705,-0.823054,0.145879,-0.548911,4.34363,-0.00117236,0.966015,0.258487,0.0670428,0.567964,0.213392,-0.794911,3.18866,0,0,0,1
133080855289603725,587.661,587.705,-0.816097,0.147072,-0.55889,4.36891,-0.00464609,0.965376,0.260824,0.0595931,0.577898,0.215454,-0.787157,3.22156,0,0,0,1
133080855289936924,587.661,587.705,-0.810088,0.151061,-0.566516,4.39368,-0.00382642,0.964857,0.262752,0.0542085,0.586298,0.215019,-0.781041,3.25477,0,0,0,1
133080855293268922,587.661,587.705,-0.757926,0.176319,-0.628062,4.65667,0.00632725,0.964722,0.263197,0.0979499,0.652311,0.19551,-0.732304,3.57436,0,0,0,1
133080855293602122,587.661,587.705,-0.756335,0.178689,-0.629309,4.68875,0.00962892,0.964909,0.262409,0.0945549,0.654115,0.19241,-0.731515,3.61368,0,0,0,1
133080855293935322,587.661,587.705,-0.755588,0.17852,-0.630255,4.7182,0.0113297,0.965567,0.259915,0.08802,0.654952,0.189248,-0.731593,3.64512,0,0,0,1
133080855294268522,587.661,587.705,-0.756048,0.175307,-0.630604,4.74951,0.0140639,0.967593,0.252128,0.0784264,0.654366,0.181752,-0.734013,3.67621,0,0,0,1
133080855294601722,587.661,587.705,-0.757479,0.172467,-0.629671,4.78183,0.0181481,0.969669,0.243763,0.0681098,0.65261,0.173217,-0.737632,3.70632,0,0,0,1
133080855294934921,587.661,587.705,-0.758925,0.172453,-0.62793,4.81576,0.0231377,0.970829,0.238662,0.0592705,0.650769,0.166598,-0.740775,3.73647,0,0,0,1
133080855298266919,587.661,587.705,-0.764008,0.150205,-0.62748,5.13055,-0.0250937,0.964873,0.261523,0.104855,0.64472,0.215552,-0.733401,4.04123,0,0,0,1
133080855298600119,587.661,587.705,-0.762257,0.147672,-0.630206,5.15412,-0.0343786,0.963018,0.26724,0.102225,0.646363,0.225372,-0.72899,4.07282,0,0,0,1
133080855298933319,587.661,587.705,-0.762141,0.141905,-0.631669,5.17669,-0.0447267,0.961812,0.270037,0.0959476,0.645865,0.23406,-0.726689,4.10528,0,0,0,1
133080855299266519,587.661,587.705,-0.762648,0.13609,-0.632336,5.19938,-0.0538267,0.960872,0.271717,0.0871009,0.644571,0.241261,-0.725482,4.13882,0,0,0,1
133080855299599718,587.661,587.705,-0.763132,0.129709,-0.633093,5.2215,-0.061489,0.960633,0.270935,0.0767365,0.643312,0.245688,-0.725114,4.1737,0,0,0,1
133080855299932918,587.661,587.705,-0.763524,0.122692,-0.634018,5.24346,-0.0696114,0.96043,0.269688,0.0660615,0.642018,0.250049,-0.72477,4.20991,0,0,0,1
133080855302265317,587.661,587.705,-0.752099,0.109452,-0.6499,5.39964,-0.0976589,0.956719,0.274141,0.0748806,0.651777,0.26965,-0.708857,4.47096,0,0,0,1
133080855302598517,587.661,587.705,-0.752907,0.109664,-0.648927,5.42352,-0.0968429,0.956826,0.274057,0.0847852,0.650964,0.269184,-0.709781,4.5023,0,0,0,1
133080855302931716,587.661,587.705,-0.754807,0.113189,-0.646109,5.44825,-0.0925432,0.956773,0.275726,0.0933652,0.649388,0.267913,-0.711703,4.53303,0,0,0,1
133080855303264916,587.661,587.705,-0.757439,0.118144,-0.642129,5.47337,-0.0852388,0.957182,0.276657,0.0985444,0.647319,0.264286,-0.714936,4.56314,0,0,0,1
133080855303598116,587.661,587.705,-0.759995,0.122821,-0.638221,5.49854,-0.0777514,0.95775,0.276899,0.09934,0.645264,0.260065,-0.718334,4.5929,0,0,0,1
133080855303931316,587.661,587.705,-0.761795,0.12858,-0.634931,5.5241,-0.0698324,0.958096,0.27781,0.0957496,0.644045,0.255973,-0.720893,4.62263,0,0,0,1
133080855304264515,587.661,587.705,-0.763294,0.134251,-0.631951,5.55047,-0.0613051,0.958707,0.277713,0.0886598,0.643139,0.250719,-0.723544,4.65258,0,0,0,1
133080855306263713,587.661,587.705,-0.780614,0.151881,-0.606281,5.75411,-0.021884,0.96279,0.269369,0.0468409,0.624633,0.223541,-0.748243,4.86431,0,0,0,1
133080855308929312,587.661,587.705,-0.78889,0.158363,-0.593783,5.98841,-0.033094,0.953878,0.29837,0.106977,0.613647,0.255031,-0.747262,5.12718,0,0,0,1
133080855309262511,587.661,587.705,-0.787737,0.152101,-0.596941,6.01146,-0.0385458,0.95497,0.294193,0.105136,0.614807,0.254757,-0.746402,5.15885,0,0,0,1
133080855309595711,587.661,587.705,-0.787064,0.145227,-0.599536,6.03434,-0.0436428,0.956349,0.288954,0.0997915,0.615329,0.25359,-0.746369,5.19038,0,0,0,1
133080855309928911,587.661,587.705,-0.787125,0.138452,-0.601057,6.05705,-0.0472292,0.958092,0.282545,0.0919919,0.614986,0.250786,-0.747598,5.2228,0,0,0,1
133080855310262111,587.661,587.705,-0.786478,0.131989,-0.603354,6.07987,-0.0489735,0.960497,0.273955,0.0828557,0.615677,0.245008,-0.748944,5.2561,0,0,0,1
133080855310595310,587.661,587.705,-0.78412,0.127405,-0.607395,6.10235,-0.0502348,0.962462,0.266733,0.0733557,0.618577,0.239663,-0.748284,5.28999,0,0,0,1
133080855310928510,587.661,587.705,-0.781548,0.123554,-0.611491,6.12408,-0.0532858,0.96339,0.262762,0.0649073,0.621569,0.237945,-0.74635,5.32502,0,0,0,1
133080855313260909,587.661,587.705,-0.776133,0.12482,-0.618096,6.27795,-0.0493203,0.965195,0.256846,0.100511,0.628641,0.229831,-0.742962,5.56386,0,0,0,1
133080855314260508,587.661,587.705,-0.776657,0.126587,-0.617077,6.34824,-0.0470613,0.965204,0.257234,0.109386,0.628167,0.228823,-0.743674,5.65057,0,0,0,1
133080855314593708,587.661,587.705,-0.776412,0.127452,-0.617208,6.37256,-0.043573,0.96614,0.25432,0.10525,0.628722,0.22435,-0.744568,5.67953,0,0,0,1
133080855314926907,587.661,587.705,-0.775441,0.1304,-0.617812,6.39718,-0.0384098,0.966891,0.252289,0.0977788,0.630255,0.219366,-0.744756,5.70872,0,0,0,1
133080855315260107,587.661,587.705,-0.775566,0.13015,-0.617707,6.42241,-0.0342383,0.968404,0.24703,0.0887203,0.63034,0.212738,-0.746605,5.73819,0,0,0,1
133080855315593307,587.661,587.705,-0.776833,0.12949,-0.616252,6.44881,-0.0285594,0.970378,0.239904,0.0785415,0.629061,0.203965,-0.750123,5.76805,0,0,0,1
133080855315926507,587.661,587.705,-0.778252,0.130006,-0.614351,6.47635,-0.0214388,0.972265,0.232905,0.0687313,0.62759,0.194429,-0.753878,5.79748,0,0,0,1
133080855316259707,587.661,587.705,-0.779956,0.129716,-0.612248,6.50555,-0.0162547,0.973757,0.227017,0.0609736,0.625628,0.187015,-0.757378,5.82746,0,0,0,1
133080855319591704,587.661,587.705,-0.797357,0.107469,-0.593866,6.80658,-0.0327922,0.97485,0.220444,0.129858,0.60262,0.195247,-0.773778,6.17942,0,0,0,1
133080855319924904,587.661,587.705,-0.796798,0.101542,-0.595656,6.82853,-0.0372085,0.975665,0.216095,0.130239,0.603102,0.194348,-0.773628,6.20976,0,0,0,1
133080855320258104,587.661,587.705,-0.795518,0.0953345,-0.598387,6.85032,-0.0404729,0.976981,0.209459,0.127339,0.60458,0.190846,-0.773346,6.24055,0,0,0,1
133080855320591303,587.661,587.705,-0.793542,0.0898499,-0.601849,6.8718,-0.0433638,0.978176,0.203208,0.121345,0.606971,0.187352,-0.772327,6.27218,0,0,0,1
133080855320924503,587.661,587.705,-0.79161,0.0867224,-0.604844,6.89223,-0.0465946,0.978429,0.20127,0.109374,0.609251,0.18751,-0.770492,6.30767,0,0,0,1
133080855321257703,587.661,587.705,-0.789716,0.0866654,-0.607323,6.9129,-0.04896,0.977912,0.203213,0.101194,0.611519,0.190215,-0.768028,6.33598,0,0,0,1
133080855324589700,587.661,587.705,-0.78128,0.122063,-0.612132,7.11053,-0.0392039,0.969162,0.243294,0.124643,0.622951,0.214079,-0.7524,6.65174,0,0,0,1
133080855328921297,587.661,587.705,-0.807483,0.139032,-0.573276,7.39077,-0.00966083,0.968583,0.24851,0.0869892,0.589816,0.206206,-0.780769,6.99866,0,0,0,1
133080855331586894,587.661,587.705,-0.80498,0.133132,-0.578175,7.56327,-0.027413,0.965114,0.260396,0.102193,0.592672,0.225464,-0.773247,7.24716,0,0,0,1
133080855331920094,587.661,587.705,-0.803617,0.130471,-0.580672,7.58363,-0.0305178,0.965358,0.259141,0.0954804,0.594367,0.225972,-0.771796,7.27795,0,0,0,1
133080855332253294,587.661,587.705,-0.801396,0.129097,-0.584039,7.60299,-0.0327037,0.965514,0.258294,0.0877376,0.597243,0.226097,-0.769536,7.30889,0,0,0,1
133080855332586494,587.661,587.705,-0.798629,0.128472,-0.587953,7.62159,-0.0356429,0.965139,0.259305,0.0801282,0.600769,0.228046,-0.766208,7.34001,0,0,0,1
133080855332919693,587.661,587.705,-0.795815,0.127496,-0.591969,7.63945,-0.0393554,0.964628,0.260665,0.07337,0.604263,0.230739,-0.762647,7.37142,0,0,0,1
133080855333252893,587.661,587.705,-0.793686,0.125674,-0.595207,7.65712,-0.0411934,0.96508,0.258701,0.0696132,0.606934,0.229846,-0.760793,7.40321,0,0,0,1
133080855333586093,587.661,587.705,-0.790608,0.126692,-0.599075,7.67569,-0.0390034,0.965956,0.255753,0.0710151,0.611082,0.225567,-0.758751,7.43579,0,0,0,1
133080855335252092,587.661,587.705,-0.782772,0.139897,-0.606382,7.77479,-0.0355541,0.96276,0.268013,0.106968,0.621295,0.231353,-0.748647,7.58063,0,0,0,1
133080855335585291,587.661,587.705,-0.781013,0.140887,-0.608418,7.79609,-0.0344895,0.963005,0.26727,0.112234,0.623565,0.229726,-0.74726,7.60648,0,0,0,1
133080855335918491,587.661,587.705,-0.778638,0.14251,-0.611078,7.81768,-0.0332699,0.963122,0.267004,0.114442,0.626593,0.228231,-0.745182,7.63188,0,0,0,1
133080855337584490,587.661,587.705,-0.778316,0.149513,-0.609814,7.92834,-0.0196326,0.964965,0.261646,0.0893519,0.627568,0.215616,-0.748113,7.75915,0,0,0,1
133080855338250888,587.661,587.705,-0.780025,0.150722,-0.607328,7.97971,-0.0120528,0.966761,0.255405,0.0738697,0.625635,0.206542,-0.75228,7.81446,0,0,0,1
